"id_cotiza","fecha","tipo_cambio","feccre","usucre","fecultmod","usuultmod"
"1651","2024-01-22","821.4","2024-01-22 15:32:22","2",,
"1652","2024-01-23","821.9","2024-01-23 15:15:46","2",,
"1653","2024-01-24","822.4","2024-01-24 15:31:33","2",,
"1654","2024-01-25","823","2024-01-25 15:10:28","2",,
"1655","2024-01-26","823.5","2024-01-26 15:25:06","2",,
"1656","2024-01-29","825.2","2024-01-29 16:09:28","2",,
"1657","2024-01-30","825.7","2024-01-30 15:56:10","2",,
"1658","2024-01-31","826.4","2024-01-31 15:21:44","2",,
"1659","2024-02-01","826.9","2024-02-01 15:17:23","2",,
"1660","2024-02-02","827.3","2024-02-02 15:12:37","2",,
"1661","2024-02-05","829","2024-02-05 15:46:13","2",,
"1662","2024-02-06","829.5","2024-02-06 15:12:03","2",,
"1663","2024-02-07","830.2","2024-02-07 15:52:56","2",,
"1664","2024-02-08","830.6","2024-02-09 12:36:46","2",,
"1665","2024-02-09","831.3","2024-02-09 15:12:35","2",,
"1666","2024-02-14","833.9","2024-02-14 15:10:15","2",,
"1667","2024-02-15","834.5","2024-02-15 15:16:45","2",,
"1668","2024-02-16","835","2024-02-16 15:20:33","2",,
"1669","2024-02-19","836.7","2024-02-19 15:56:07","2",,
"1670","2024-02-20","837.2","2024-02-20 15:24:27","2",,
"1671","2024-02-21","837.9","2024-02-21 15:32:05","2",,
"1672","2024-02-22","838.3","2024-02-22 15:41:25","2",,
"1673","2024-02-23","838.9","2024-02-23 15:33:15","2",,
"1674","2024-02-26","840.6","2024-02-26 15:34:07","2",,
"1675","2024-02-27","841.1","2024-02-27 16:27:23","2",,
"1676","2024-02-28","841.7","2024-02-28 15:14:07","2",,
"1677","2024-03-01","842.5","2024-03-01 15:39:22","2",,
"1678","2024-03-04","844","2024-03-04 15:43:04","2",,
"1679","2024-03-05","845","2024-03-05 15:15:51","2",,
"1680","2024-03-06","845.5","2024-03-06 15:59:25","2",,
"1681","2024-03-07","846","2024-03-07 15:12:53","2",,
"1682","2024-03-11","846.5","2024-03-11 10:13:12","2",,
"1683","2024-03-13","849.5","2024-03-11 15:40:42","2","2024-03-14 15:53:10","2"
"1684","2024-03-08","846.5","2024-03-11 15:42:46","2",,
"1685","2024-03-12","848.5","2024-03-12 14:02:54","1",,
"1686","2024-03-19","853","2024-03-13 11:13:32","1","2024-03-19 15:46:13","2"
"1687","2024-03-14","850","2024-03-14 15:53:45","2",,
"1688","2024-03-15","850.5","2024-03-15 15:23:28","2",,
"1689","2024-03-18","852.5","2024-03-18 15:15:30","2",,
"1690","2024-03-20","853","2024-03-20 15:40:06","2",,
"1691","2024-03-21","854","2024-03-21 16:01:13","2",,
"1692","2024-03-22","854.5","2024-03-22 15:09:25","2",,
"1693","2024-03-25","856","2024-03-25 15:53:59","2",,
"1694","2024-03-26","856.5","2024-03-26 16:03:50","2",,
"1695","2024-03-27","858","2024-03-27 15:42:19","2",,
"1696","2024-04-03","861","2024-04-03 15:42:13","2",,
"1697","2024-04-04","861.5","2024-04-04 15:30:02","2",,
"1698","2024-04-05","862.5","2024-04-08 10:27:18","2",,
"1699","2024-04-08","864","2024-04-08 16:14:08","2",,
"1700","2024-04-09","864.5","2024-04-09 15:28:44","2",,
"1701","2024-04-10","865","2024-04-10 15:55:56","2",,
"1702","2024-04-11","865.5","2024-04-11 15:50:39","2",,
"1703","2024-04-12","866.5","2024-04-12 15:33:51","2",,
"1704","2024-04-15","868","2024-04-15 15:41:16","2",,
"1705","2024-04-16","868.5","2024-04-16 15:50:45","2",,
"1706","2024-04-17","869.5","2024-04-17 15:10:25","2",,
"1707","2024-04-18","870","2024-04-18 16:08:24","2",,
"1708","2024-04-19","871.5","2024-04-19 15:31:55","2",,
"1709","2024-04-22","872","2024-04-22 15:54:39","2",,
"1710","2024-04-23","872.5","2024-04-23 15:17:26","2",,
"1711","2024-04-24","873","2024-04-24 15:56:42","2",,
"1712","2024-04-25","874","2024-04-25 15:14:52","2",,
"1713","2024-04-26","875","2024-04-26 15:11:35","2",,
"1714","2024-04-29","876.5","2024-04-29 15:41:20","2",,
"1715","2024-04-30","876.5","2024-04-30 15:58:25","2",,
"1716","2024-05-02","878","2024-05-02 15:38:11","2",,
"1717","2024-05-03","878.5","2024-05-03 16:28:27","2",,
"1718","2024-05-06","880","2024-05-06 18:04:56","2",,
"1719","2024-05-07","880.5","2024-05-07 15:18:29","2",,
"1720","2024-05-08","881.5","2024-05-08 16:11:48","2",,
"1721","2024-05-09","882","2024-05-09 15:57:22","2",,
"1722","2024-05-10","882.5","2024-05-10 15:14:35","2",,
"1723","2024-05-13","884","2024-05-13 15:45:57","2",,
"1724","2024-05-14","885","2024-05-14 16:23:43","2",,
"1725","2024-05-15","885.5","2024-05-15 15:57:12","2",,
"1726","2024-05-16","886","2024-05-16 16:24:22","2",,
"1727","2024-05-17","886.5","2024-05-17 15:19:30","2",,
"1728","2024-05-20","888.5","2024-05-20 16:52:27","2",,
"1729","2024-05-21","889","2024-05-21 16:21:56","2",,
"1730","2024-05-22","889.5","2024-05-22 16:05:32","2",,
"1731","2024-05-23","890","2024-05-23 16:28:41","2",,
"1732","2024-05-24","890.5","2024-05-24 15:51:51","2",,
"1733","2024-05-27","893.5","2024-05-27 16:02:42","2",,
"1734","2024-05-28","893.5","2024-05-28 16:05:33","2",,
"1735","2024-05-29","893.5","2024-05-29 15:11:38","2",,
"1736","2024-05-30","894","2024-05-30 17:43:43","2",,
"1737","2024-05-31","895.5","2024-05-31 15:58:27","2",,
"1738","2024-06-03","897","2024-06-03 15:54:56","2",,
"1739","2024-06-04","897","2024-06-04 15:20:04","2",,
"1740","2024-06-05","898.5","2024-06-05 16:26:48","2",,
"1741","2024-06-06","898","2024-06-06 16:07:07","2",,
"1742","2024-06-07","899","2024-06-07 15:53:19","2",,
"1743","2024-06-10","902","2024-06-10 15:23:46","2",,
"1744","2024-06-11","902","2024-06-11 16:08:00","2",,
"1745","2024-06-12","901.5","2024-06-12 16:04:09","2",,
"1746","2024-06-13","902","2024-06-13 15:45:32","2",,
"1747","2024-06-14","903.5","2024-06-14 15:49:13","2",,
"1748","2024-06-18","905","2024-06-18 15:56:52","2",,
"1749","2024-06-19","907.5","2024-06-19 15:55:29","2",,
"1750","2024-06-24","908.5","2024-06-24 16:01:51","2",,
"1751","2024-06-25","909","2024-06-25 15:50:02","2",,
"1752","2024-06-26","911","2024-06-26 16:27:09","2",,
"1753","2024-06-27","911.5","2024-06-27 15:16:12","2",,
"1754","2024-06-28","912","2024-06-28 15:52:40","2",,
"1755","2024-07-01","914","2024-07-01 16:03:53","2",,
"1756","2024-07-02","914.5","2024-07-02 16:04:22","2",,
"1757","2024-07-03","915","2024-07-03 16:37:17","2",,
"1758","2024-07-04","916","2024-07-04 15:52:11","2",,
"1759","2024-07-05","918","2024-07-05 16:25:31","2",,
"1760","2024-07-08","918.5","2024-07-08 15:30:49","2",,
"1761","2024-07-10","919.5","2024-07-10 16:29:14","2",,
"1762","2024-07-11","920","2024-07-11 16:22:34","2",,
"1763","2024-07-12","921.5","2024-07-12 15:21:12","2",,
"1764","2024-07-15","923","2024-07-15 15:47:40","2",,
"1765","2024-07-16","923.5","2024-07-16 15:18:11","2",,
"1766","2024-07-17","924","2024-07-17 16:06:48","2",,
"1767","2024-07-18","925.5","2024-07-18 16:05:02","2",,
"1768","2024-07-19","927.5","2024-07-19 16:00:16","2",,
"1769","2024-07-22","926.5","2024-07-22 16:00:49","2",,
"1770","2024-07-23","927","2024-07-23 16:03:34","2",,
"1771","2024-07-24","928","2024-07-24 16:03:21","2",,
"1772","2024-07-25","930","2024-07-25 15:38:51","2",,
"1773","2024-07-26","931.5","2024-07-26 15:47:25","2",,
"1774","2024-07-29","932","2024-07-29 16:32:00","2",,
"1775","2024-07-30","932.5","2024-07-30 15:41:12","2",,
"1776","2024-07-31","932","2024-07-31 16:12:42","2",,
"1777","2024-08-01","933","2024-08-01 16:28:27","2",,
"1778","2024-08-02","935","2024-08-02 16:10:48","2",,
"1779","2024-08-05","935.5","2024-08-05 19:03:58","2",,
"1780","2024-08-06","936.5","2024-08-06 15:13:09","2",,
"1781","2024-08-07","936.5","2024-08-07 15:38:49","2",,
"1782","2024-08-08","937","2024-08-08 15:11:23","2",,
"1783","2024-08-09","939","2024-08-09 15:27:52","2",,
"1784","2024-08-12","939.5","2024-08-12 15:43:34","2",,
"1785","2024-08-13","940.5","2024-08-13 20:44:13","2",,
"1786","2024-08-14","941","2024-08-14 15:58:19","2",,
"1787","2024-08-15","941.5","2024-08-15 15:49:40","2",,
"1788","2024-08-16","944","2024-08-16 21:56:27","2",,
"1789","2024-08-19","944","2024-08-19 15:50:24","2",,
"1790","2024-08-20","944.5","2024-08-20 15:16:44","2",,
"1791","2024-08-21","945","2024-08-21 20:53:45","2",,
"1792","2024-08-22","946","2024-08-22 16:07:40","2",,
"1793","2024-08-23","948.5","2024-08-23 16:09:15","2",,
"1794","2024-08-26","950.5","2024-08-26 17:22:36","2",,
"1795","2024-08-27","950","2024-08-27 15:24:14","2",,
"1796","2024-08-28","949.5","2024-08-28 15:11:03","2",,
"1797","2024-08-29","951","2024-08-29 18:24:45","2",,
"1798","2024-08-30","953.5","2024-08-30 16:04:59","2",,
"1799","2024-09-02","953","2024-09-02 16:25:57","2",,
"1800","2024-09-03","953.5","2024-09-03 16:22:15","2",,
"1801","2024-09-04","954.5","2024-09-04 15:43:42","2",,
"1802","2024-09-05","954.5","2024-09-05 15:55:28","2",,
"1803","2024-09-06","958","2024-09-06 15:20:12","2",,
"1804","2024-09-09","958.5","2024-09-09 16:14:48","2",,
"1805","2024-09-10","958","2024-09-10 15:55:06","2",,
"1806","2024-09-11","958.5","2024-09-11 15:59:27","2",,
"1807","2024-09-12","960.5","2024-09-12 16:00:48","2",,
"1808","2024-09-13","962","2024-09-16 16:00:58","2",,
"1809","2024-09-16","962","2024-09-16 16:01:51","2",,
"1810","2024-09-17","962","2024-09-17 16:11:29","2",,
"1811","2024-09-18","963.5","2024-09-18 15:29:59","2",,
"1812","2024-09-19","963.5","2024-09-19 16:02:32","2",,
"1813","2024-09-20","965.5","2024-09-20 15:25:18","2",,
"1814","2024-09-23","966","2024-09-23 15:39:12","2",,
"1815","2024-09-24","966.5","2024-09-24 15:34:06","2",,
"1816","2024-09-25","969","2024-09-25 16:03:27","2",,
"1817","2024-09-26","968.5","2024-09-26 15:59:53","2",,
"1818","2024-09-27","970","2024-09-27 16:13:14","2",,
"1819","2024-09-30","970.5","2024-09-30 15:43:43","2",,
"1820","2024-10-01","971","2024-10-01 15:54:22","2",,
"1821","2024-10-02","971.5","2024-10-02 16:31:55","2",,
"1822","2024-10-03","973","2024-10-03 15:59:26","2",,
"1823","2024-10-04","974.5","2024-10-04 15:35:01","2",,
"1824","2024-10-07","975.5","2024-10-07 15:42:04","2",,
"1825","2024-10-08","975.5","2024-10-08 15:43:27","2",,
"1826","2024-10-09","976","2024-10-09 15:47:32","2",,
"1827","2024-10-10","979","2024-10-14 11:00:19","2",,
"1828","2024-10-14","980","2024-10-14 16:47:14","2",,
"1829","2024-10-15","980.5","2024-10-15 15:45:59","2",,
"1830","2024-10-16","981","2024-10-16 15:53:07","2",,
"1831","2024-10-17","981.5","2024-10-17 15:57:02","2",,
"1832","2024-10-18","984.5","2024-10-18 15:28:05","2",,
"1833","2024-10-21","984","2024-10-22 10:18:41","2",,
"1834","2024-10-22","984.5","2024-10-22 15:48:31","2",,
"1835","2024-10-23","985.5","2024-10-23 15:45:20","2",,
"1836","2024-10-24","986","2024-10-24 15:53:32","2",,
"1837","2024-10-25","988","2024-10-25 16:05:34","2",,
"1838","2024-10-28","988.5","2024-10-28 15:59:09","2",,
"1839","2024-10-29","989","2024-10-29 15:54:07","2",,
"1840","2024-10-30","990","2024-10-30 16:07:27","2",,
"1841","2024-10-31","992","2024-10-31 15:13:01","2",,
"1842","2024-11-01","993","2024-11-01 15:12:43","2",,
"1843","2024-11-04","993","2024-11-04 16:03:52","2",,
"1844","2024-11-05","994.5","2024-11-05 15:37:47","2",,
"1845","2024-11-07","995","2024-11-07 15:55:32","2",,
"1846","2024-11-08","997","2024-11-08 15:55:31","2",,
"1847","2024-11-11","998","2024-11-11 16:05:19","2",,
"1848","2024-11-12","998.5","2024-11-12 15:59:16","2",,
"1849","2024-11-13","999","2024-11-13 15:43:50","2",,
"1850","2024-11-14","999.5","2024-11-14 15:23:22","2",,
"1851","2024-11-15","1002.5","2024-11-15 15:13:13","2",,
"1852","2024-11-19","1003","2024-11-19 15:22:19","2",,
"1853","2024-11-20","1003.5","2024-11-20 16:00:51","2",,
"1854","2024-11-21","1005","2024-11-21 15:17:18","2",,
"1855","2024-11-22","1007","2024-11-22 15:24:36","2",,
"1856","2024-11-25","1007","2024-11-25 15:10:49","2",,
"1857","2024-11-26","1008","2024-11-26 16:39:24","2",,
"1858","2024-11-27","1008.5","2024-11-27 16:05:24","2",,
"1859","2024-11-28","1009","2024-11-28 15:46:33","2",,
"1860","2024-11-29","1011.5","2024-11-29 16:01:30","2",,
"1861","2024-12-02","1012.5","2024-12-02 16:04:10","2",,
"1862","2024-12-03","1012.5","2024-12-03 15:57:25","2",,
"1863","2024-12-04","1013","2024-12-04 15:46:44","2",,
"1864","2024-12-05","1013.5","2024-12-05 15:50:32","2",,
"1865","2024-12-06","1015.5","2024-12-06 15:21:16","2",,
"1866","2024-12-09","1016.5","2024-12-09 18:56:46","2",,
"1867","2024-12-10","1017","2024-12-10 16:05:39","2",,
"1868","2024-12-11","1017.5","2024-12-11 15:11:02","2",,
"1869","2024-12-12","1019","2024-12-12 16:17:05","2",,
"1870","2024-12-13","1020.5","2024-12-13 15:30:06","2",,
"1871","2024-12-16","1022.5","2024-12-16 15:47:01","2",,
"1872","2024-12-17","1021.5","2024-12-17 15:27:54","2",,
"1873","2024-12-18","1022.5","2024-12-18 15:50:40","2",,
"1874","2024-12-19","1023","2024-12-19 17:33:12","2",,
"1875","2024-12-20","1025","2024-12-20 16:01:09","2",,
"1876","2024-12-23","1028.5","2024-12-23 15:32:06","2",,
"1877","2024-12-26","1029.5","2024-12-26 15:41:46","2",,
"1878","2024-12-27","1031.5","2024-12-27 15:27:39","2",,
"1879","2024-12-30","1032","2024-12-30 16:09:43","2",,
"1880","2025-01-02","1032.5","2025-01-02 15:47:17","2",,
"1881","2025-01-03","1035.5","2025-01-03 16:00:47","2",,
"1882","2025-01-06","1035.5","2025-01-06 16:04:14","2",,
"1883","2025-01-07","1036","2025-01-07 15:46:19","2",,
"1884","2025-01-08","1036.5","2025-01-08 16:04:17","2",,
"1885","2025-01-09","1037.5","2025-01-09 15:45:48","2",,
"1886","2025-01-10","1039.5","2025-01-10 16:00:49","2",,
"1887","2025-01-13","1040","2025-01-13 16:01:05","2",,
"1888","2025-01-14","1041","2025-01-14 15:59:56","2",,
"1889","2025-01-16","1042","2025-01-16 15:11:04","2",,
"1890","2025-01-17","1044","2025-01-17 16:00:22","2",,
"1891","2025-01-20","1046.5","2025-01-20 15:54:20","2",,
"1892","2025-01-21","1047","2025-01-21 16:24:53","2",,
"1893","2025-01-22","1048","2025-01-22 16:14:36","2",,
"1894","2025-01-23","1048.5","2025-01-23 15:50:14","2",,
"1895","2025-01-24","1049","2025-01-24 15:55:02","2",,
"1896","2025-01-27","1050.5","2025-01-27 15:58:08","2",,
"1897","2025-01-28","1051","2025-01-28 15:37:12","2",,
"1898","2025-01-29","1051.5","2025-01-29 15:30:32","2",,
"1899","2025-01-30","1052","2025-01-30 15:14:39","2",,
"1900","2025-01-31","1053.5","2025-01-31 15:14:53","2",,
"1901","2025-02-03","1054.25","2025-02-03 15:56:31","2",,
"1902","2025-02-04","1054.25","2025-02-04 15:49:41","2",,
"1903","2025-02-05","1054.5","2025-02-05 16:07:00","2",,
"1904","2025-02-06","1054.75","2025-02-06 16:14:54","2",,
"1905","2025-02-07","1055.75","2025-02-07 15:28:46","2",,
"1906","2025-02-10","1056.5","2025-02-10 15:44:40","2",,
"1907","2025-02-11","1056.5","2025-02-11 15:39:14","2",,
"1908","2025-02-13","1057.75","2025-02-13 16:03:42","2",,
"1909","2025-02-14","1058.25","2025-02-14 16:04:17","2",,
"1910","2025-02-17","1059.25","2025-02-17 16:22:46","2",,
"1911","2025-02-18","1059","2025-02-18 16:13:10","2",,
"1912","2025-02-19","1059.25","2025-02-19 15:48:46","2",,
"1913","2025-02-20","1059.75","2025-02-20 15:54:24","2",,
"1914","2025-02-21","1060.75","2025-02-21 15:41:53","2",,
"1915","2025-02-24","1061","2025-02-24 16:00:57","2",,
"1916","2025-02-25","1061.5","2025-02-25 15:49:50","2",,
"1917","2025-02-26","1061.75","2025-02-26 15:47:42","2",,
"1918","2025-02-27","1062.25","2025-02-27 15:19:14","2",,
"1919","2025-02-28","1064.75","2025-02-28 15:40:03","2",,
"1920","2025-03-05","1064.25","2025-03-05 15:50:37","2",,
"1921","2025-03-06","1064.5","2025-03-06 15:54:33","2",,
"1922","2025-03-10","1066","2025-03-10 15:13:33","2",,
"1923","2025-03-11","1066.5","2025-03-11 15:12:25","2",,
"1924","2025-03-12","1066.75","2025-03-12 15:39:24","2",,
"1925","2025-03-13","1067","2025-03-13 15:29:39","2",,
"1926","2025-03-14","1068.5","2025-03-14 15:20:29","2",,
"1927","2025-03-17","1068.5","2025-03-17 17:05:01","2",,
"1928","2025-03-18","1069","2025-03-18 15:48:54","2",,
"1929","2025-03-19","1069.75","2025-03-19 16:12:29","2",,
"1930","2025-03-20","1069.5","2025-03-20 17:39:08","2",,
"1931","2025-03-21","1071.5","2025-03-21 15:49:49","2",,
"1932","2025-03-25","1071.75","2025-03-25 15:26:40","2",,
"1933","2025-03-26","1071.75","2025-03-26 15:50:12","2",,
"1934","2025-03-27","1072.25","2025-03-27 15:53:44","2",,
"1935","2025-03-28","1073.5","2025-03-28 15:39:40","2",,
"1936","2025-03-31","1074","2025-03-31 15:18:02","2",,
"1937","2025-04-01","1074.75","2025-04-01 15:23:46","2",,
"1938","2025-04-03","1075","2025-04-03 15:48:09","2",,
"1939","2025-04-04","1076","2025-04-04 15:28:41","2",,
"1940","2025-04-07","1076","2025-04-07 15:43:58","2",,
"1941","2025-04-08","1076.25","2025-04-08 15:22:44","2",,
"1942","2025-04-09","1077.25","2025-04-09 15:49:01","2",,
"1943","2025-04-10","1077","2025-04-10 16:37:05","2",,
"1944","2025-04-11","1078","2025-04-11 15:31:16","2",,
"1945","2025-04-14","1198","2025-04-14 15:47:55","2",,
"1946","2025-04-15","1200","2025-04-15 16:08:46","2",,
"1947","2025-04-16","1200","2025-04-16 11:36:48","1",,
"1948","2025-04-16","1135","2025-04-16 15:50:01","2",,
"1949","2025-04-21","1094","2025-04-21 17:23:28","2",,
"1950","2025-04-22","1104","2025-04-22 16:04:16","2",,
"1951","2025-04-23","1160","2025-04-23 15:27:28","2",,
"1952","2025-04-24","1174","2025-04-24 16:04:48","2",,
"1953","2025-04-25","1169.5","2025-04-25 15:26:45","2",,
"1954","2025-04-28","1176","2025-04-28 15:21:49","2",,
"1955","2025-04-29","1165","2025-04-29 15:15:46","2",,
"1956","2025-04-30","1170","2025-04-30 15:18:46","2",,
"1957","2025-05-05","1200","2025-05-05 17:23:20","2",,
"1958","2025-05-06","1194","2025-05-06 15:22:51","2","2025-05-06 21:32:38","2"
"1959","2025-05-07","1124","2025-05-07 16:08:23","2",,
"1960","2025-05-08","1114","2025-05-08 15:50:04","2",,
"1961","2025-05-09","1136","2025-05-09 15:32:46","2",,
"1962","2025-05-12","1132","2025-05-13 16:06:55","2",,
"1963","2025-05-13","1125.5","2025-05-13 16:07:39","2",,
"1964","2025-05-14","1132","2025-05-14 15:58:39","2",,
"1965","2025-05-15","1138","2025-05-15 15:41:12","2",,
"1966","2025-05-16","1142","2025-05-16 15:25:49","2",,
"1967","2025-05-19","1141","2025-05-19 16:07:46","2",,
"1968","2025-05-20","1142.5","2025-05-20 15:15:05","2",,
"1969","2025-05-21","1146","2025-05-21 15:54:35","2",,
"1970","2025-05-23","1133.5","2025-05-23 16:02:54","2",,
"1971","2025-05-26","1143","2025-05-26 15:47:12","2",,
"1972","2025-05-27","1156","2025-05-27 15:16:09","2",,
"1973","2025-05-28","1160","2025-05-28 15:50:41","2",,
"1974","2025-05-29","1183","2025-05-29 18:21:07","2",,
"1975","2025-05-30","1188","2025-05-30 15:46:57","2",,
"1976","2025-06-02","1180.5","2025-06-02 16:23:14","2",,
"1977","2025-06-03","1184","2025-06-03 16:06:47","2",,
"1978","2025-06-04","1185.5","2025-06-04 15:49:07","2",,
"1979","2025-06-05","1191","2025-06-06 15:51:57","2",,
"1980","2025-06-06","1185.5","2025-06-06 15:52:20","2",,
"1981","2025-06-09","1185","2025-06-09 15:58:30","2",,
"1982","2025-06-11","1182","2025-06-11 15:52:44","2",,
"1983","2025-06-12","1185","2025-06-13 17:36:10","2",,
"1984","2025-06-13","1182","2025-06-13 17:36:31","2",,
"1985","2025-06-17","1160","2025-06-17 17:57:10","2",,
"1986","2025-06-18","1142.5","2025-06-18 16:24:38","2",,
"1987","2025-06-19","1162","2025-06-19 20:29:43","2",,
"1988","2025-06-23","1171","2025-06-23 16:24:09","2",,
"1989","2025-06-24","1174.5","2025-06-24 16:47:49","2",,
"1990","2025-06-25","1191.5","2025-06-25 16:43:54","2",,
"1991","2025-06-26","1189.5","2025-06-26 16:25:29","2",,
"1992","2025-06-27","1189","2025-06-27 16:12:47","2",,
"1993","2025-06-30","1205","2025-06-30 16:05:57","2",,
"1994","2025-07-01","1222","2025-07-01 15:57:18","2",,
"1995","2025-07-02","1229","2025-07-02 16:30:14","2",,
"1996","2025-07-03","1231","2025-07-03 15:29:22","2",,
"1997","2025-07-04","1240","2025-07-04 15:32:46","2",,
"1998","2025-07-07","1264","2025-07-07 16:03:15","2",,
"1999","2025-07-08","1255","2025-07-08 15:53:19","2",,
"2000","2025-07-10","1255","2025-07-10 16:55:34","2",,
"2001","2025-07-11","1261.5","2025-07-11 16:13:05","2",,
"2002","2025-07-14","1280","2025-07-14 16:15:01","2",,
"2003","2025-07-15","1260","2025-07-16 10:16:37","2",,
"2004","2025-07-16","1261","2025-07-16 15:57:20","2",,
"2005","2025-07-17","1274","2025-07-17 17:10:54","2",,
"2006","2025-07-18","1286","2025-07-18 15:24:20","2",,
"2007","2025-07-21","1275","2025-07-21 16:20:45","2",,
"2008","2025-07-22","1256.5","2025-07-22 16:00:11","2",,
"2009","2025-07-23","1258.5","2025-07-23 15:36:12","2",,
"2010","2025-07-24","1272","2025-07-24 16:02:51","2",,
"2011","2025-07-25","1280","2025-07-25 16:00:48","2",,
"2012","2025-07-28","1295","2025-07-28 18:11:37","2",,
"2013","2025-07-29","1291","2025-07-29 15:31:46","2",,
"2014","2025-07-30","1315","2025-07-30 17:35:21","2",,
"2015","2025-07-31","1374","2025-07-31 15:36:48","2",,
"2016","2025-08-04","1360","2025-08-04 16:17:41","2",,
"2017","2025-08-05","1338.5","2025-08-05 16:10:46","2",,
"2018","2025-08-06","1332","2025-08-06 16:10:10","2",,
"2019","2025-08-07","1326.5","2025-08-07 18:26:20","2",,
"2020","2025-08-08","1326","2025-08-08 15:50:53","2",,
"2021","2025-08-11","1322","2025-08-11 16:46:11","2",,
"2022","2025-08-12","1317.5","2025-08-12 15:47:31","2",,
"2023","2025-08-13","1313","2025-08-13 16:11:22","2",,
"2024","2025-08-14","1300","2025-08-14 16:57:06","2",,
"2025","2025-08-18","1293","2025-08-18 15:48:05","2",,
"2026","2025-08-19","1292.5","2025-08-19 16:34:28","2",,
"2027","2025-08-20","1301","2025-08-20 16:53:15","2",,
"2028","2025-08-21","1315","2025-08-21 16:03:35","2",,
"2029","2025-08-22","1321","2025-08-22 15:41:01","2",,
"2030","2025-08-25","1362","2025-08-25 15:59:31","2",,
"2031","2025-08-26","1356.5","2025-08-26 15:17:30","2",,
"2032","2025-08-27","1349.5","2025-08-27 16:52:08","2",,
"2033","2025-08-28","1333","2025-08-28 16:25:40","2",,
"2034","2025-08-29","1342","2025-08-29 15:57:58","2",,
"2035","2025-09-01","1372","2025-09-01 16:01:21","2",,
"2036","2025-09-02","1361","2025-09-02 15:55:13","2",,
"2037","2025-09-03","1361.5","2025-09-03 15:21:32","2",,
"2038","2025-09-04","1362.5","2025-09-04 15:52:34","2",,
"2039","2025-09-05","1355","2025-09-05 15:56:44","2",,
"2040","2025-09-08","1409","2025-09-08 15:45:32","2",,
"2041","2025-09-09","1416.5","2025-09-09 16:25:43","2",,
"2042","2025-09-10","1423.5","2025-09-10 16:20:50","2",,
"2043","2025-09-11","1432","2025-09-11 16:03:52","2",,
"2044","2025-09-12","1453","2025-09-12 15:19:15","2",,
"2045","2025-09-15","1467","2025-09-15 15:38:48","2",,
"2046","2025-09-16","1469","2025-09-16 15:39:22","2",,
"2047","2025-09-17","1474.5","2025-09-17 16:00:27","2",,
"2048","2025-09-18","1474.5","2025-09-18 15:57:22","2",,
"2049","2025-09-19","1475","2025-09-19 16:05:07","2",,
"2050","2025-09-22","1408","2025-09-22 16:32:19","2",,
"2051","2025-09-23","1369","2025-09-23 16:02:44","2",,
"2052","2025-09-24","1337.5","2025-09-24 15:45:21","2",,
"2053","2025-09-25","1337","2025-09-25 15:30:22","2",,
"2054","2025-09-26","1326","2025-09-26 16:05:22","2",,
"2055","2025-09-29","1360","2025-09-29 16:03:30","2",,
"2056","2025-09-30","1380","2025-09-30 15:14:49","2",,
"2057","2025-10-01","1423","2025-10-01 15:49:15","2",,
"2058","2025-10-02","1424.5","2025-10-02 15:28:02","2",,
"2059","2025-10-03","1424.5","2025-10-03 15:38:27","2",,
"2060","2025-10-06","1430","2025-10-06 15:43:32","2",,
"2061","2025-10-07","1429.5","2025-10-07 15:54:18","2",,
"2062","2025-10-08","1430","2025-10-08 16:07:26","2",,
"2063","2025-10-09","1420","2025-10-09 16:05:07","2",,
"2064","2025-10-13","1349","2025-10-13 15:51:14","2",,
"2065","2025-10-14","1360","2025-10-14 16:05:01","2",,
"2066","2025-10-16","1402","2025-10-16 16:05:59","2",,
"2067","2025-10-20","1475","2025-10-20 15:16:11","2",,
"2068","2025-10-21","1490.5","2025-10-21 15:21:56","2",,
"2069","2025-10-22","1489","2025-10-22 15:52:52","2",,
"2070","2025-10-23","1479","2025-10-23 16:02:09","2",,
"2071","2025-10-24","1492","2025-10-24 15:16:08","2",,
"2072","2025-10-27","1435","2025-10-27 16:18:37","2",,
"2073","2025-10-28","1470","2025-10-28 20:08:21","2",,
"2074","2025-10-29","1436","2025-10-29 16:20:18","2",,
"2075","2025-10-30","1438","2025-10-30 15:54:12","2",,
"2076","2025-11-03","1482","2025-11-03 15:18:30","2",,
"2077","2025-10-31","1445","2025-11-03 15:20:07","2",,
"2078","2025-11-04","1454","2025-11-04 15:26:58","2",,
"2079","2025-11-05","1452","2025-11-05 16:43:50","2",,
"2080","2025-11-07","1415","2025-11-07 15:26:35","2",,
"2081","2025-11-10","1420.5","2025-11-10 15:26:01","2",,
"2082","2025-11-11","1413","2025-11-11 17:23:52","2",,
"2083","2025-11-12","1412","2025-11-12 21:16:06","2",,
"2084","2025-11-13","1406","2025-11-13 15:59:52","2",,
"2085","2025-11-14","1403","2025-11-14 15:58:26","2",,
"2086","2025-11-17","1387","2025-11-17 15:42:40","2",,
"2087","2025-11-18","1400","2025-11-18 16:01:13","2",,
"2088","2025-11-19","1406.5","2025-11-19 16:02:53","2",,
"2089","2025-11-20","1425","2025-11-20 16:09:27","2",,
"2090","2025-11-25","1447.5","2025-11-25 15:39:04","2",,
"2091","2025-11-26","1453.5","2025-11-26 16:00:31","2",,
"2092","2025-11-27","1450","2025-11-27 15:16:10","2",,
